name,FramePerSec,Frameid,timestamp,hands,fingers,ID,length,width,ArmDirX,ArmDirY,ArmDirZ,WX,WY,WZ,ElbPosX,ElbPosY,ElbPosZ,Metacarpal_BBX,Metacarpal_BBY,Metacarpal_BBZ,Metacarpal_BHX,Metacarpal_BHY,Metacarpal_BHZ,Metacarpal_BDirX,Metacarpal_BDirY,Metacarpal_BDirZ,Proximal_BBX,Proximal_BBY,Proximal_BBZ,Proximal_BHX,Proximal_BHY,Proximal_BHZ,Proximal_BDirX,Proximal_BDirY,Proximal_BDirZ,Intermediate_BBX,Intermediate_BBY,Intermediate_BBZ,Intermediate_BHX,Intermediate_BHY,Intermediate_BHZ,Intermediate_BDirX,Intermediate_BDirY,Intermediate_BDirZ,Distal_BBX,Distal_BBY,Distal_BBZ,Distal_BHX,Distal_BHY,Distal_BHZ,Distal_BDirX,Distal_BDirY,Distal_BDirZ
Pinky,110,25954030,337862069901,1,5,11304,50.510735,16.05744,-0.441443,0.1406,-0.886205,12.1637,177.205,88.0104,131.353,139.243,327.286,27.8459,178.712,79.4263,42.5596,180.157,23.3576,-0.253749,-0.0249076,0.966949,42.5596,180.157,23.3576,51.2912,178.636,-10.8728,-0.246939,0.043013,0.968076,51.2912,178.636,-10.8728,55.1637,176.064,-29.8712,-0.197995,0.131476,0.971346,55.1637,176.064,-29.8712,57.89,172.618,-46.5384,-0.158168,0.199956,0.966954
Pinky,110,25954031,337862078952,1,5,11304,50.510735,16.05744,-0.44172,0.139039,-0.886314,12.1054,177.191,88.0194,131.37,139.65,327.324,27.7862,178.696,79.4323,42.4904,180.128,23.3608,-0.253585,-0.0247016,0.966998,42.4904,180.128,23.3608,51.2177,178.596,-10.8702,-0.246819,0.0433306,0.968092,51.2177,178.596,-10.8702,55.0881,176.018,-29.8682,-0.197883,0.131772,0.971328,55.0881,176.018,-29.8682,57.8126,172.567,-46.5347,-0.158064,0.200232,0.966914
Pinky,110,25954032,337862087960,1,5,11304,50.510735,16.05744,-0.441737,0.13811,-0.88645,12.0781,177.176,88.0317,131.347,139.886,327.373,27.7572,178.679,79.4413,42.4513,180.094,23.3667,-0.25341,-0.0244071,0.967051,42.4513,180.094,23.3667,51.175,178.535,-10.864,-0.246717,0.0440992,0.968084,51.175,178.535,-10.864,55.0425,175.941,-29.8603,-0.197736,0.132606,0.971245,55.0425,175.941,-29.8603,57.7639,172.475,-46.5242,-0.157886,0.2011,0.966763
Pinky,110,25954033,337862097008,1,5,11304,50.510735,16.05744,-0.441689,0.137514,-0.886567,12.0637,177.169,88.04,131.32,140.041,327.413,27.7413,178.67,79.4463,42.4253,180.068,23.3686,-0.253238,-0.0241129,0.967103,42.4253,180.068,23.3686,51.1425,178.475,-10.8621,-0.246533,0.0450541,0.968087,51.1425,178.475,-10.8621,55.0052,175.861,-29.8567,-0.197487,0.133644,0.971153,55.0052,175.861,-29.8567,57.7216,172.376,-46.5175,-0.157594,0.202182,0.966585
Pinky,110,25954034,337862106027,1,5,11304,50.510735,16.05744,-0.441422,0.1366,-0.886841,12.0434,177.144,88.06,131.227,140.262,327.507,27.7198,178.641,79.4636,42.3957,180.021,23.3834,-0.253097,-0.0238151,0.967148,42.3957,180.021,23.3834,51.1074,178.415,-10.8482,-0.246377,0.0454378,0.968108,51.1074,178.415,-10.8482,54.9677,175.795,-29.8424,-0.197368,0.133942,0.971136,54.9677,175.795,-29.8424,57.6826,172.306,-46.5027,-0.157507,0.20241,0.966551
Pinky,110,25954035,337862115071,1,5,11304,50.510735,16.05744,-0.441182,0.13612,-0.887034,12.0327,177.119,88.076,131.152,140.366,327.575,27.7075,178.613,79.4762,42.3726,179.978,23.3928,-0.252911,-0.0235427,0.967203,42.3726,179.978,23.3928,51.0738,178.344,-10.8401,-0.24608,0.0462163,0.968147,51.0738,178.344,-10.8401,54.929,175.711,-29.8336,-0.197109,0.134618,0.971095,54.929,175.711,-29.8336,57.6402,172.212,-46.4923,-0.15729,0.202992,0.966465
Pinky,110,25954036,337862124135,1,5,11304,50.510735,16.05744,-0.440971,0.135698,-0.887204,12.0232,177.096,88.0902,131.085,140.458,327.635,27.6967,178.588,79.4873,42.3523,179.939,23.4011,-0.252748,-0.0233027,0.967252,42.3523,179.939,23.4011,51.0435,178.27,-10.8327,-0.245799,0.0471946,0.968171,51.0435,178.27,-10.8327,54.8935,175.62,-29.8247,-0.196842,0.135524,0.971023,54.8935,175.62,-29.8247,57.6005,172.106,-46.4812,-0.157047,0.203822,0.966329
Pinky,101,25954037,337862151248,1,5,11304,50.510735,16.05744,-0.440644,0.135863,-0.887341,12.0231,177.064,88.111,130.997,140.381,327.693,27.6954,178.549,79.505,42.3423,179.873,23.4158,-0.252597,-0.0228243,0.967302,42.3423,179.873,23.4158,51.0147,178.133,-10.8192,-0.245267,0.0491909,0.968207,51.0147,178.133,-10.8192,54.8548,175.447,-29.8082,-0.196336,0.137366,0.970867,54.8548,175.447,-29.8082,57.5539,171.904,-46.4598,-0.156589,0.205499,0.966049
Pinky,101,25954038,337862160299,1,5,11304,50.510735,16.05744,-0.440552,0.136026,-0.887362,12.025,177.055,88.1172,130.974,140.328,327.705,27.6969,178.538,79.5102,42.341,179.852,23.42,-0.252549,-0.0226575,0.967319,42.341,179.852,23.42,51.0075,178.092,-10.8155,-0.245097,0.0497726,0.96822,51.0075,178.092,-10.8155,54.8451,175.396,-29.8036,-0.196209,0.13784,0.970825,54.8451,175.396,-29.8036,57.5427,171.847,-46.4541,-0.156505,0.205881,0.965981
Pinky,102,25954039,337862169320,1,5,11304,50.510735,16.05744,-0.44034,0.136951,-0.887325,12.0387,177.022,88.1344,130.93,140.045,327.712,27.7095,178.5,79.5247,42.346,179.794,23.432,-0.252417,-0.0223061,0.967361,42.346,179.794,23.432,51.0029,178.005,-10.8044,-0.244828,0.0505912,0.968246,51.0029,178.005,-10.8044,54.8382,175.299,-29.7916,-0.196089,0.138345,0.970778,54.8382,175.299,-29.7916,57.536,171.746,-46.4411,-0.156517,0.206134,0.965925
Pinky,102,25954040,337862178328,1,5,11304,50.510735,16.05744,-0.440123,0.138252,-0.88723,12.0567,176.996,88.1499,130.89,139.668,327.702,27.7267,178.468,79.5375,42.3557,179.738,23.4424,-0.25229,-0.0218954,0.967404,42.3557,179.738,23.4424,50.995,177.892,-10.7954,-0.24433,0.0521965,0.968286,50.995,177.892,-10.7954,54.8249,175.164,-29.7806,-0.195811,0.139468,0.970673,54.8249,175.164,-29.7806,57.5215,171.599,-46.4276,-0.156444,0.206856,0.965782
Pinky,102,25954041,337862187370,1,5,11304,50.510735,16.05744,-0.439809,0.14024,-0.887074,12.0806,176.976,88.1639,130.829,139.111,327.674,27.7498,178.442,79.5489,42.3723,179.681,23.4514,-0.252178,-0.0213704,0.967445,42.3723,179.681,23.4514,50.9999,177.794,-10.7871,-0.243997,0.0533768,0.968306,50.9999,177.794,-10.7871,54.8266,175.05,-29.7707,-0.195653,0.140274,0.970589,54.8266,175.05,-29.7707,57.5232,171.476,-46.4158,-0.156442,0.207359,0.965675
Pinky,103,25954042,337862196424,1,5,11304,50.510735,16.05744,-0.439551,0.1422,-0.88689,12.104,176.961,88.1756,130.783,138.567,327.636,27.7725,178.42,79.5581,42.3893,179.628,23.4585,-0.252078,-0.0208375,0.967483,42.3893,179.628,23.4585,51.0057,177.7,-10.7806,-0.243681,0.0545216,0.968322,51.0057,177.7,-10.7806,54.8301,174.942,-29.7626,-0.195536,0.141007,0.970506,54.8301,174.942,-29.7626,57.5277,171.361,-46.4061,-0.156501,0.207759,0.965579
Pinky,103,25954043,337862205463,1,5,11304,50.510735,16.05744,-0.440026,0.141505,-0.886766,12.113,176.872,88.1567,130.92,138.666,327.583,27.7826,178.322,79.5398,42.4014,179.528,23.4406,-0.252112,-0.020807,0.967474,42.4014,179.528,23.4406,51.0169,177.594,-10.7983,-0.243657,0.0546912,0.968318,51.0169,177.594,-10.7983,54.8423,174.838,-29.7803,-0.195581,0.140917,0.97051,54.8423,174.838,-29.7803,57.5417,171.262,-46.4246,-0.15661,0.207469,0.965624
Pinky,103,25954044,337862214526,1,5,11304,50.510735,16.05744,-0.440203,0.14175,-0.886639,12.1443,176.769,88.1452,130.999,138.497,327.538,27.8142,178.21,79.5272,42.4302,179.403,23.427,-0.252064,-0.0205712,0.967492,42.4302,179.403,23.427,51.0427,177.45,-10.8116,-0.243573,0.0552268,0.968309,51.0427,177.45,-10.8116,54.869,174.69,-29.7929,-0.195632,0.141103,0.970473,54.869,174.69,-29.7929,57.5714,171.116,-46.437,-0.156778,0.207381,0.965616
Pinky,104,25954045,337862223542,1,5,11304,50.510735,16.05744,-0.440324,0.141896,-0.886555,12.1752,176.678,88.1374,131.063,138.366,327.507,27.845,178.111,79.5181,42.4573,179.289,23.4166,-0.252,-0.0203209,0.967514,42.4573,179.289,23.4166,51.0675,177.305,-10.8208,-0.243507,0.0561123,0.968275,51.0675,177.305,-10.8208,54.8957,174.536,-29.8004,-0.195725,0.141595,0.970383,54.8957,174.536,-29.8004,57.6021,170.958,-46.4432,-0.157013,0.20756,0.965539
Pinky,104,25954046,337862232570,1,5,11304,50.510735,16.05744,-0.440008,0.140128,-0.886993,12.1519,176.577,88.1595,130.954,138.742,327.648,27.8248,177.997,79.5437,42.4516,179.154,23.4456,-0.252251,-0.0199494,0.967456,42.4516,179.154,23.4456,51.0694,177.15,-10.7888,-0.243721,0.0566802,0.968188,51.0694,177.15,-10.7888,54.9035,174.375,-29.7664,-0.19603,0.141859,0.970282,54.9035,174.375,-29.7664,57.6166,170.797,-46.408,-0.157399,0.207586,0.965471
Pinky,104,25954047,337862241600,1,5,11304,50.510735,16.05744,-0.439634,0.139652,-0.887254,12.198,176.469,88.1698,130.899,138.763,327.728,27.8707,177.879,79.5521,42.4924,179.015,23.4522,-0.252163,-0.0195876,0.967487,42.4924,179.015,23.4522,51.1032,176.989,-10.7827,-0.243525,0.0572787,0.968202,51.1032,176.989,-10.7827,54.9345,174.207,-29.7597,-0.195884,0.142259,0.970254,54.9345,174.207,-29.7597,57.6459,170.625,-46.4007,-0.157301,0.207825,0.965435
Pinky,104,25954048,337862250685,1,5,11304,50.510735,16.05744,-0.439378,0.139763,-0.887363,12.2407,176.394,88.174,130.873,138.658,327.762,27.913,177.796,79.5541,42.5291,178.907,23.4522,-0.252065,-0.0191707,0.96752,42.5291,178.907,23.4522,51.1339,176.865,-10.7831,-0.243355,0.0577508,0.968217,51.1339,176.865,-10.7831,54.962,174.075,-29.7597,-0.195722,0.142642,0.97023,54.962,174.075,-29.7597,57.6708,170.488,-46.3999,-0.157149,0.208137,0.965393
Pinky,105,25954049,337862259699,1,5,11304,50.510735,16.05744,-0.439164,0.140418,-0.887366,12.2911,176.322,88.1756,130.865,138.409,327.764,27.9636,177.715,79.5547,42.5783,178.801,23.4519,-0.252042,-0.0187276,0.967535,42.5783,178.801,23.4519,51.1798,176.742,-10.7833,-0.243259,0.0582113,0.968213,51.1798,176.742,-10.7833,55.0057,173.944,-29.7591,-0.19561,0.14306,0.970191,55.0057,173.944,-29.7591,57.7123,170.35,-46.3983,-0.157028,0.208519,0.96533
Pinky,105,25954050,337862268748,1,5,11304,50.510735,16.05744,-0.439023,0.141022,-0.88734,12.3317,176.265,88.1775,130.868,138.189,327.759,28.0045,177.65,79.5559,42.6188,178.712,23.4526,-0.252035,-0.0183036,0.967545,42.6188,178.712,23.4526,51.2172,176.636,-10.7824,-0.243172,0.058692,0.968206,51.2172,176.636,-10.7824,55.0416,173.83,-29.7573,-0.195533,0.143474,0.970145,55.0416,173.83,-29.7573,57.7471,170.23,-46.3953,-0.156961,0.208878,0.965263
Pinky,105,25954051,337862277776,1,5,11304,50.510735,16.05744,-0.438938,0.141783,-0.88726,12.3681,176.214,88.1788,130.881,137.933,327.739,28.0413,177.594,79.5568,42.6562,178.633,23.4533,-0.252047,-0.0179189,0.967549,42.6562,178.633,23.4533,51.2515,176.542,-10.7815,-0.243083,0.0591412,0.968201,51.2515,176.542,-10.7815,55.0741,173.728,-29.7556,-0.195443,0.143883,0.970103,55.0741,173.728,-29.7556,57.7781,170.121,-46.3925,-0.156874,0.209251,0.965197
Pinky,105,25954052,337862286788,1,5,11304,50.510735,16.05744,-0.439064,0.14302,-0.887,12.399,176.155,88.1862,130.946,137.54,327.676,28.0736,177.529,79.5659,42.696,178.548,23.4639,-0.252175,-0.0175771,0.967522,42.696,178.548,23.4639,51.293,176.448,-10.7698,-0.243134,0.0594148,0.968171,51.293,176.448,-10.7698,55.1169,173.629,-29.743,-0.195508,0.1441,0.970058,55.1169,173.629,-29.743,57.8222,170.019,-46.379,-0.156949,0.209423,0.965147
Pinky,106,25954053,337862295853,1,5,11304,50.510735,16.05744,-0.438739,0.144616,-0.886901,12.4438,176.1,88.1964,130.903,137.053,327.66,28.1197,177.467,79.5776,42.7499,178.461,23.4772,-0.252308,-0.0171503,0.967495,42.7499,178.461,23.4772,51.3493,176.349,-10.7553,-0.243201,0.0597428,0.968134,51.3493,176.349,-10.7553,55.1749,173.526,-29.7273,-0.195593,0.144359,0.970002,55.1749,173.526,-29.7273,57.8819,169.912,-46.3623,-0.157049,0.209629,0.965086
Pinky,106,25954054,337862304914,1,5,11304,50.510735,16.05744,-0.438319,0.146128,-0.886861,12.4891,176.047,88.2069,130.835,136.592,327.659,28.1662,177.408,79.5891,42.8017,178.38,23.4897,-0.252401,-0.0167629,0.967478,42.8017,178.38,23.4897,51.4004,176.258,-10.7423,-0.24318,0.0600151,0.968123,51.4004,176.258,-10.7423,55.2262,173.431,-29.7138,-0.195605,0.144538,0.969973,55.2262,173.431,-29.7138,57.9339,169.815,-46.3483,-0.15709,0.209737,0.965056
Pinky,106,25954055,337862313930,1,5,11304,50.510735,16.05744,-0.437955,0.147484,-0.886817,12.5278,176.004,88.2167,130.776,136.183,327.657,28.2059,177.359,79.5999,42.8468,178.31,23.5015,-0.252493,-0.016399,0.96746,42.8468,178.31,23.5015,51.4447,176.188,-10.7308,-0.243158,0.0599996,0.968129,51.4447,176.188,-10.7308,55.2712,173.364,-29.7025,-0.195641,0.144408,0.969985,55.2712,173.364,-29.7025,57.9803,169.752,-46.3375,-0.157171,0.209529,0.965088
Pinky,106,25954056,337862322971,1,5,11304,50.510735,16.05744,-0.437613,0.148701,-0.886782,12.5629,175.969,88.2246,130.718,135.82,327.656,28.2419,177.32,79.6086,42.8874,178.25,23.5111,-0.252573,-0.0160406,0.967445,42.8874,178.25,23.5111,51.4864,176.127,-10.7208,-0.243192,0.0600302,0.968119,51.4864,176.127,-10.7208,55.3152,173.305,-29.6925,-0.195755,0.144293,0.969979,55.3152,173.305,-29.6925,58.0273,169.697,-46.3278,-0.157348,0.209308,0.965107
Pinky,106,25954057,337862331996,1,5,11304,50.510735,16.05744,-0.437246,0.149854,-0.886769,12.5955,175.936,88.2328,130.652,135.475,327.661,28.2755,177.282,79.6179,42.9267,178.192,23.5216,-0.252672,-0.015704,0.967425,42.9267,178.192,23.5216,51.5282,176.075,-10.71,-0.243259,0.0598969,0.96811,51.5282,176.075,-10.71,55.3591,173.256,-29.6818,-0.195867,0.144086,0.969987,55.3591,173.256,-29.6818,58.0738,169.653,-46.3177,-0.157491,0.209052,0.965139
Pinky,106,25954058,337862341027,1,5,11304,50.510735,16.05744,-0.436917,0.151147,-0.886712,12.6242,175.908,88.2395,130.592,135.098,327.652,28.3051,177.25,79.6257,42.9616,178.142,23.5304,-0.252763,-0.0153916,0.967406,42.9616,178.142,23.5304,51.5632,176.024,-10.7011,-0.243262,0.0599038,0.968109,51.5632,176.024,-10.7011,55.3949,173.207,-29.6729,-0.195907,0.14403,0.969988,55.3949,173.207,-29.6729,58.1107,169.606,-46.309,-0.157558,0.208953,0.96515
Pinky,107,25954059,337862350089,1,5,11304,50.510735,16.05744,-0.436581,0.152507,-0.886644,12.6544,175.898,88.242,130.531,134.721,327.636,28.3359,177.235,79.6284,42.9953,178.106,23.5336,-0.252813,-0.015009,0.967399,42.9953,178.106,23.5336,51.5969,175.993,-10.6983,-0.243263,0.0597398,0.968119,51.5969,175.993,-10.6983,55.429,173.18,-29.6706,-0.195927,0.143844,0.970011,55.429,173.18,-29.6706,58.1453,169.581,-46.3073,-0.15759,0.208761,0.965186
Pinky,107,25954060,337862359108,1,5,11304,50.510735,16.05744,-0.436193,0.15302,-0.886747,12.6568,175.899,88.2454,130.429,134.584,327.667,28.3393,177.232,79.6332,43.0049,178.084,23.5397,-0.252919,-0.0146906,0.967376,43.0049,178.084,23.5397,51.6163,175.998,-10.6913,-0.243542,0.0589954,0.968094,51.6163,175.998,-10.6913,55.4536,173.198,-29.6645,-0.196191,0.14316,0.970059,55.4536,173.198,-29.6645,58.174,169.61,-46.3028,-0.157827,0.208149,0.96528
Pinky,107,25954061,337862368164,1,5,11304,50.510735,16.05744,-0.435938,0.153586,-0.886775,12.6686,175.901,88.244,130.372,134.433,327.673,28.3524,177.228,79.6332,43.0252,178.057,23.5412,-0.253043,-0.0142867,0.96735,43.0252,178.057,23.5412,51.6404,175.977,-10.6892,-0.24365,0.0588219,0.968078,51.6404,175.977,-10.6892,55.4778,173.177,-29.6624,-0.196198,0.143164,0.970057,55.4778,173.177,-29.6624,58.1968,169.586,-46.3004,-0.157742,0.208299,0.965261
Pinky,107,25954062,337862377171,1,5,11304,50.510735,16.05744,-0.435701,0.154171,-0.88679,12.6825,175.904,88.241,130.322,134.278,327.674,28.3675,177.226,79.6315,43.0468,178.03,23.5409,-0.253157,-0.0138677,0.967326,43.0468,178.03,23.5409,51.6613,175.964,-10.6906,-0.243628,0.058437,0.968107,51.6613,175.964,-10.6906,55.4987,173.172,-29.6649,-0.196198,0.142756,0.970117,55.4987,173.172,-29.6649,58.2178,169.588,-46.3044,-0.157751,0.207889,0.965348
Pinky,107,25954063,337862386223,1,5,11304,50.510735,16.05744,-0.435735,0.154517,-0.886713,12.7062,175.905,88.237,130.355,134.186,327.649,28.3921,177.221,79.6284,43.0767,178,23.5388,-0.253247,-0.0134285,0.967308,43.0767,178,23.5388,51.6867,175.983,-10.6967,-0.2435,0.0570414,0.968222,51.6867,175.983,-10.6967,55.5246,173.222,-29.6755,-0.196225,0.14116,0.970345,55.5246,173.222,-29.6755,58.2461,169.668,-46.3209,-0.157886,0.206184,0.965691
Pinky,107,25954064,337862395274,1,5,11304,50.510735,16.05744,-0.435651,0.15492,-0.886684,12.721,175.906,88.2335,130.347,134.078,327.638,28.4076,177.218,79.6255,43.0957,177.976,23.5365,-0.253309,-0.0130728,0.967297,43.0957,177.976,23.5365,51.7024,175.997,-10.7021,-0.243406,0.0559578,0.968309,51.7024,175.997,-10.7021,55.5386,173.257,-29.6842,-0.196136,0.140127,0.970513,55.5386,173.257,-29.6842,58.2583,169.719,-46.3334,-0.157787,0.205221,0.965913
Pinky,107,25954065,337862404299,1,5,11304,50.510735,16.05744,-0.435458,0.155385,-0.886697,12.734,175.906,88.2304,130.308,133.952,327.639,28.4212,177.215,79.6229,43.1126,177.954,23.5346,-0.253366,-0.012748,0.967286,43.1126,177.954,23.5346,51.7182,176.016,-10.7067,-0.243377,0.0548108,0.968382,51.7182,176.016,-10.7067,55.5598,173.306,-29.6921,-0.196409,0.138521,0.970688,55.5598,173.306,-29.6921,58.2883,169.802,-46.347,-0.158297,0.203298,0.966236
Pinky,108,25954066,337862413351,1,5,11304,50.510735,16.05744,-0.435204,0.155883,-0.886735,12.7451,175.906,88.2277,130.25,133.817,327.646,28.4328,177.211,79.6206,43.1275,177.933,23.5329,-0.253421,-0.0124454,0.967276,43.1275,177.933,23.5329,51.7316,176.021,-10.7102,-0.243336,0.0540642,0.968434,51.7316,176.021,-10.7102,55.5766,173.333,-29.698,-0.196583,0.137448,0.970805,55.5766,173.333,-29.698,58.311,169.851,-46.3565,-0.158638,0.202,0.966452
Pinky,108,25954067,337862422383,1,5,11304,50.510735,16.05744,-0.434933,0.156348,-0.886786,12.7536,175.906,88.2249,130.185,133.692,327.657,28.4416,177.209,79.618,43.138,177.915,23.5305,-0.253451,-0.0121801,0.967272,43.138,177.915,23.5305,51.7477,176.044,-10.7134,-0.243494,0.0529228,0.968457,51.7477,176.044,-10.7134,55.5967,173.378,-29.7035,-0.196789,0.136297,0.970926,55.5967,173.378,-29.7035,58.335,169.916,-46.3654,-0.158864,0.200876,0.966649
Pinky,108,25954068,337862431431,1,5,11304,50.510735,16.05744,-0.434681,0.156756,-0.886837,12.7603,175.908,88.222,130.124,133.584,327.668,28.4485,177.209,79.6151,43.1464,177.901,23.5278,-0.253477,-0.0119328,0.967268,43.1464,177.901,23.5278,51.7508,176.058,-10.7189,-0.243343,0.0521145,0.968539,51.7508,176.058,-10.7189,55.5969,173.407,-29.7117,-0.196645,0.135529,0.971063,55.5969,173.407,-29.7117,58.3327,169.957,-46.3767,-0.158716,0.200163,0.966822
Pinky,108,25954069,337862440476,1,5,11304,50.510735,16.05744,-0.434465,0.157095,-0.886883,12.7654,175.911,88.2191,130.071,133.495,327.677,28.4537,177.21,79.6123,43.1529,177.888,23.5252,-0.253498,-0.011706,0.967265,43.1529,177.888,23.5252,51.7497,176.06,-10.7243,-0.243127,0.0516989,0.968616,51.7497,176.06,-10.7243,55.5922,173.418,-29.719,-0.196461,0.135095,0.97116,55.5922,173.418,-29.719,58.3251,169.975,-46.3859,-0.158551,0.199729,0.966938
Pinky,108,25954070,337862449497,1,5,11304,50.510735,16.05744,-0.434363,0.157198,-0.886915,12.7696,175.916,88.2155,130.048,133.472,327.683,28.4579,177.214,79.6084,43.1571,177.88,23.5212,-0.253498,-0.0114975,0.967268,43.1571,177.88,23.5212,51.7459,176.078,-10.7317,-0.242902,0.0509593,0.968711,51.7459,176.078,-10.7317,55.587,173.455,-29.7293,-0.196386,0.134147,0.971307,55.587,173.455,-29.7293,58.3206,170.031,-46.3999,-0.158592,0.198642,0.967156
Pinky,108,25954071,337862458527,1,5,11304,50.510735,16.05744,-0.434314,0.157199,-0.886938,12.7726,175.923,88.2116,130.037,133.479,327.685,28.4608,177.22,79.6041,43.1595,177.875,23.5167,-0.253491,-0.0112973,0.967272,43.1595,177.875,23.5167,51.7391,176.089,-10.7394,-0.24264,0.0504958,0.968801,51.7391,176.089,-10.7394,55.5732,173.47,-29.7391,-0.19603,0.133889,0.971414,55.5732,173.47,-29.7391,58.2992,170.048,-46.4113,-0.158152,0.198554,0.967246
Pinky,108,25954072,337862467572,1,5,11304,50.510735,16.05744,-0.434266,0.157224,-0.886957,12.7748,175.933,88.2074,130.027,133.483,327.686,28.4628,177.228,79.5994,43.1609,177.872,23.5117,-0.253479,-0.0110926,0.967277,43.1609,177.872,23.5117,51.7362,176.099,-10.7461,-0.24252,0.0501247,0.968851,51.7362,176.099,-10.7461,55.5659,173.484,-29.7471,-0.195806,0.133736,0.971481,55.5659,173.484,-29.7471,58.2865,170.061,-46.4201,-0.157836,0.19858,0.967292
Pinky,108,25954073,337862476624,1,5,11304,50.510735,16.05744,-0.434214,0.157296,-0.88697,12.7756,175.945,88.2029,130.013,133.475,327.685,28.4635,177.239,79.5944,43.1608,177.87,23.5064,-0.253467,-0.0108778,0.967283,43.1608,177.87,23.5064,51.7331,176.102,-10.7524,-0.242434,0.0500103,0.968878,51.7331,176.102,-10.7524,55.5607,173.487,-29.7539,-0.195695,0.133693,0.971509,55.5607,173.487,-29.7539,58.279,170.064,-46.4273,-0.157701,0.198598,0.96731
Pinky,108,25954074,337862485659,1,5,11304,50.510735,16.05744,-0.433821,0.156559,-0.887293,12.7518,175.975,88.1833,129.883,133.704,327.752,28.4399,177.264,79.5747,43.1388,177.868,23.4867,-0.253494,-0.0104197,0.967281,43.1388,177.868,23.4867,51.7168,176.11,-10.7711,-0.242595,0.0497393,0.968852,51.7168,176.11,-10.7711,55.5461,173.497,-29.7726,-0.195784,0.133574,0.971507,55.5461,173.497,-29.7726,58.2647,170.074,-46.4459,-0.157719,0.198612,0.967305
Pinky,108,25954075,337862494697,1,5,11304,50.510735,16.05744,-0.433703,0.15613,-0.887426,12.7395,176.01,88.1597,129.839,133.855,327.765,28.4277,177.294,79.5503,43.1264,177.867,23.4619,-0.253491,-0.00988285,0.967287,43.1264,177.867,23.4619,51.7034,176.1,-10.7957,-0.242567,0.0499693,0.968847,51.7034,176.1,-10.7957,55.5307,173.48,-29.7966,-0.195683,0.133945,0.971477,55.5307,173.48,-29.7966,58.2464,170.049,-46.4686,-0.157553,0.199094,0.967232
Pinky,109,25954076,337862503745,1,5,11304,50.510735,16.05744,-0.433676,0.155767,-0.887503,12.7302,176.05,88.1336,129.823,133.993,327.759,28.418,177.329,79.5227,43.114,177.869,23.4333,-0.253445,-0.00931024,0.967305,43.114,177.869,23.4333,51.6886,176.095,-10.8246,-0.242501,0.0501722,0.968853,51.6886,176.095,-10.8246,55.5137,173.469,-29.8251,-0.195566,0.134261,0.971457,55.5137,173.469,-29.8251,58.2266,170.03,-46.4961,-0.157389,0.199501,0.967175
Pinky,109,25954077,337862512795,1,5,11304,50.510735,16.05744,-0.433871,0.155957,-0.887375,12.7306,176.09,88.1062,129.876,133.982,327.697,28.4175,177.366,79.4931,43.1085,177.873,23.4021,-0.253358,-0.00875341,0.967333,43.1085,177.873,23.4021,51.6798,176.114,-10.8574,-0.242405,0.0497613,0.968898,51.6798,176.114,-10.8574,55.5049,173.498,-29.8593,-0.19557,0.133732,0.971529,55.5049,173.498,-29.8593,58.2191,170.069,-46.5322,-0.157466,0.198905,0.967286
Pinky,109,25954078,337862521794,1,5,11304,50.510735,16.05744,-0.434078,0.156329,-0.887208,12.7147,176.157,88.0708,129.916,133.949,327.617,28.4001,177.428,79.4544,43.0829,177.891,23.3608,-0.253216,-0.00798159,0.967377,43.0829,177.891,23.3608,51.6483,176.125,-10.8998,-0.242239,0.0499504,0.96893,51.6483,176.125,-10.8998,55.4692,173.502,-29.9016,-0.195357,0.134067,0.971525,55.4692,173.502,-29.9016,58.1789,170.066,-46.5737,-0.157206,0.199359,0.967234
Pinky,109,25954079,337862530859,1,5,11304,50.510735,16.05744,-0.434163,0.157073,-0.887035,12.6959,176.22,88.0395,129.92,133.81,327.539,28.3802,177.486,79.4205,43.0571,177.907,23.3251,-0.253115,-0.00726056,0.967409,43.0571,177.907,23.3251,51.6182,176.133,-10.9362,-0.242116,0.0501795,0.968949,51.6182,176.133,-10.9362,55.435,173.502,-29.9377,-0.195148,0.134506,0.971507,55.435,173.502,-29.9377,58.1398,170.055,-46.6083,-0.156919,0.199964,0.967156
Pinky,109,25954080,337862539886,1,5,11304,50.510735,16.05744,-0.434159,0.1582,-0.886836,12.6765,176.295,88.005,129.9,133.581,327.451,28.3594,177.557,79.3827,43.0286,177.931,23.285,-0.252983,-0.00644927,0.967449,43.0286,177.931,23.285,51.5815,176.153,-10.9782,-0.241884,0.0502693,0.969002,51.5815,176.153,-10.9782,55.3921,173.516,-29.9801,-0.19483,0.134823,0.971527,55.3921,173.516,-29.9801,58.0901,170.061,-46.6501,-0.156523,0.200466,0.967116
Pinky,109,25954081,337862548923,1,5,11304,50.510735,16.05744,-0.434221,0.159539,-0.886566,12.6536,176.379,87.9695,129.893,133.303,327.342,28.3347,177.636,79.3432,42.994,177.96,23.2426,-0.252811,-0.00558325,0.9675,42.994,177.96,23.2426,51.5382,176.168,-11.022,-0.241642,0.0506598,0.969042,51.5382,176.168,-11.022,55.3433,173.521,-30.0235,-0.194542,0.135365,0.971509,55.3433,173.521,-30.0235,58.0355,170.054,-46.6921,-0.156191,0.201131,0.967032
