Frame	Time	FT1X	FT1Y	FT1Z	FT2X	FT2Y	FT2Z	FT3X	FT3Y	FT3Z	FT4X	FT4Y	FT4Z	FT5X	FT5Y	FT5Z	DP2X	DP2Y	DP2Z	DP3X	DP3Y	DP3Z	DP4X	DP4Y	DP4Z	DP5X	DP5Y	DP5Z	PP2X	PP2Y	PP2Z	PP3X	PP3Y	PP3Z	PP4X	PP4Y	PP4Z	PP5X	PP5Y	PP5Z	IPX	IPY	IPZ	MP1X	MP1Y	MP1Z	MP2X	MP2Y	MP2Z	MP3X	MP3Y	MP3Z	MP4X	MP4Y	MP4Z	MP5X	MP5Y	MP5Z	CMC1X	CMC1Y	CMC1Z	CMC2X	CMC2Y	CMC2Z	CMC5X	CMC5Y	CMC5Z	RSX	RSY	RSZ	USX	USY	USZ	EMX	EMY	EMZ
1055	7.02667	411.403	93.267	-158.33	475.15	130.715	-255.644	477.472	63.921	-281.937	509.022	69.011	-273.144	558.749	70.26	-243.011	471.795	122.267	-241.491	483.294	67.01	-264.246	509.109	70.023	-255.066	557.439	68.65	-227.324	473.411	108.198	-221.642	488.514	73.91	-236.683	516.13	75.211	-229.3	551.077	71.188	-212.041	421.16	87.13	-155.24	442.24	76.693	-141.136	479.663	93.367	-186.264	500.78	95.66	-189.641	521.252	87.449	-183.726	537.485	82.833	-178.144	462.332	63.436	-118.556	485.816	93.637	-146.946	529.609	85.849	-154.067	489.337	87.649	-98.087	543.589	83.499	-115.294	645.366	48.253	116.386
1056	7.03333	411.403	93.256	-158.325	475.047	130.681	-255.67	477.465	63.918	-281.929	508.969	69.082	-273.139	558.756	70.343	-242.985	471.709	122.247	-241.514	483.285	67.008	-264.236	509.081	70.097	-255.054	557.447	68.727	-227.317	473.356	108.194	-221.653	488.507	73.918	-236.678	516.105	75.267	-229.297	551.065	71.253	-212.027	421.15	87.117	-155.225	442.248	76.682	-141.131	479.634	93.378	-186.261	500.761	95.678	-189.641	521.242	87.469	-183.726	537.478	82.861	-178.141	462.342	63.44	-118.554	485.811	93.639	-146.941	529.602	85.869	-154.057	489.345	87.65	-98.079	543.592	83.511	-115.281	645.365	48.249	116.387
1057	7.04	411.397	93.232	-158.312	474.932	130.615	-255.711	477.458	63.904	-281.923	508.931	69.151	-273.14	558.772	70.45	-242.956	471.627	121.793	-241.752	483.276	66.996	-264.227	509.124	70.193	-255.013	557.448	68.815	-227.307	473.291	108.176	-221.681	488.642	73.93	-236.485	516.093	75.312	-229.294	551.066	71.299	-212.022	421.235	87.166	-155.177	442.225	76.674	-141.123	479.597	93.387	-186.261	500.746	95.691	-189.629	521.222	87.471	-183.717	537.462	82.882	-178.131	462.333	63.44	-118.538	485.803	93.648	-146.934	529.589	85.884	-154.061	489.345	87.663	-98.072	543.586	83.523	-115.276	645.367	48.252	116.399
1058	7.04667	411.375	93.212	-158.31	474.815	130.525	-255.776	477.45	63.886	-281.916	508.899	69.189	-273.14	558.784	70.52	-242.936	471.526	121.695	-241.797	483.263	66.97	-264.224	509.097	70.227	-255.009	557.453	68.885	-227.296	473.205	108.129	-221.717	488.627	73.922	-236.478	516.067	75.337	-229.285	551.071	71.36	-212.027	421.222	87.145	-155.166	442.23	76.666	-141.107	479.565	93.392	-186.272	500.705	95.701	-189.629	521.209	87.486	-183.715	537.444	82.904	-178.131	462.334	63.449	-118.534	485.781	93.64	-146.926	529.574	85.902	-154.059	489.347	87.663	-98.066	543.588	83.538	-115.27	645.371	48.255	116.399
1059	7.05333	411.364	93.192	-158.312	474.7	130.416	-255.854	477.44	63.856	-281.915	508.873	69.21	-273.141	558.805	70.582	-242.919	471.439	121.602	-241.85	483.241	66.929	-264.196	509.078	70.24	-255.002	557.455	68.938	-227.277	473.136	108.072	-221.769	488.609	73.903	-236.474	516.053	75.357	-229.284	551.074	71.395	-212.019	421.205	87.124	-155.162	442.201	76.658	-141.103	479.53	93.388	-186.284	500.678	95.686	-189.631	521.189	87.494	-183.712	537.418	82.919	-178.127	462.33	63.463	-118.533	485.77	93.646	-146.934	529.554	85.908	-154.054	489.343	87.672	-98.06	543.575	83.553	-115.264	645.378	48.254	116.391
1060	7.06	411.348	93.167	-158.32	474.598	130.312	-255.922	477.422	63.817	-281.913	508.863	69.232	-273.169	558.817	70.628	-242.901	471.359	121.521	-241.909	483.228	66.905	-264.197	509.021	70.265	-255.046	557.472	68.981	-227.265	473.112	108.02	-221.791	488.583	73.882	-236.472	516.04	75.378	-229.288	551.079	71.421	-212.022	421.192	87.108	-155.166	442.192	76.647	-141.112	479.444	93.378	-186.345	500.651	95.678	-189.626	521.165	87.487	-183.717	537.387	82.915	-178.123	462.316	63.458	-118.527	485.749	93.643	-146.934	529.537	85.908	-154.052	489.341	87.687	-98.056	543.567	83.564	-115.266	645.387	48.267	116.391
1061	7.06667	411.328	93.137	-158.339	474.485	130.208	-255.982	477.41	63.787	-281.908	508.844	69.217	-273.167	558.839	70.653	-242.889	471.271	121.437	-241.956	483.21	66.873	-264.196	509.014	70.264	-255.057	557.48	68.998	-227.256	473.04	107.953	-221.815	488.564	73.87	-236.477	516.031	75.374	-229.293	551.078	71.431	-212.011	421.185	87.079	-155.177	442.175	76.634	-141.107	479.397	93.355	-186.353	500.617	95.659	-189.63	521.135	87.474	-183.715	537.369	82.92	-178.127	462.313	63.471	-118.518	485.72	93.622	-146.923	529.52	85.916	-154.059	489.324	87.696	-98.06	543.561	83.571	-115.268	645.391	48.278	116.382
1062	7.07333	411.301	93.101	-158.362	474.385	130.113	-256.041	477.401	63.763	-281.916	508.829	69.201	-273.169	558.866	70.672	-242.874	471.155	121.364	-241.995	483.196	66.859	-264.204	509.004	70.255	-255.065	557.497	69.01	-227.252	472.968	107.892	-221.836	488.537	73.846	-236.476	516.021	75.375	-229.296	551.083	71.44	-212.008	421.161	87.045	-155.199	442.16	76.612	-141.114	479.347	93.343	-186.368	500.594	95.652	-189.634	521.104	87.456	-183.704	537.348	82.909	-178.13	462.318	63.47	-118.524	485.69	93.62	-146.936	529.502	85.924	-154.062	489.314	87.699	-98.056	543.548	83.579	-115.271	645.389	48.285	116.377
1063	7.08	411.271	93.039	-158.388	474.264	130.022	-256.091	477.397	63.737	-281.908	508.827	69.176	-273.18	558.882	70.68	-242.864	471.055	121.294	-242.038	483.28	66.881	-264.206	508.993	70.247	-255.072	557.502	69.022	-227.237	472.825	107.836	-221.867	488.516	73.837	-236.483	516.014	75.38	-229.297	551.079	71.455	-212.004	421.049	86.928	-155.266	442.134	76.583	-141.121	479.303	93.332	-186.38	500.558	95.633	-189.623	521.074	87.447	-183.696	537.323	82.914	-178.133	462.291	63.45	-118.518	485.665	93.608	-146.933	529.486	85.922	-154.065	489.308	87.695	-98.058	543.532	83.593	-115.279	645.39	48.285	116.377
1064	7.08667	411.234	92.985	-158.397	474.135	129.919	-256.15	477.406	63.726	-281.916	508.817	69.147	-273.188	558.897	70.716	-242.883	470.932	121.198	-242.098	483.274	66.869	-264.219	508.99	70.229	-255.081	557.507	69.049	-227.245	472.726	107.783	-221.898	488.499	73.828	-236.488	516.006	75.374	-229.309	551.086	71.486	-212.024	421.009	86.894	-155.275	442.111	76.561	-141.118	479.249	93.324	-186.385	500.515	95.635	-189.625	521.045	87.451	-183.701	537.297	82.926	-178.132	462.294	63.436	-118.517	485.629	93.59	-146.93	529.452	85.927	-154.073	489.294	87.701	-98.062	543.519	83.596	-115.293	645.384	48.289	116.374
1065	7.09333	411.196	92.943	-158.413	473.982	129.808	-256.223	477.418	63.721	-281.937	508.807	69.117	-273.197	558.909	70.754	-242.878	470.803	121.104	-242.171	483.28	66.866	-264.234	508.967	70.209	-255.096	557.5	69.074	-227.243	472.692	107.732	-221.94	488.483	73.828	-236.49	515.986	75.382	-229.306	551.079	71.513	-212.019	421.104	86.916	-155.251	442.094	76.534	-141.133	479.218	93.34	-186.441	500.49	95.621	-189.619	521.022	87.456	-183.7	537.281	82.933	-178.143	462.287	63.43	-118.522	485.596	93.576	-146.932	529.428	85.925	-154.074	489.282	87.688	-98.062	543.501	83.601	-115.29	645.381	48.291	116.364
1066	7.1	411.173	92.902	-158.436	473.801	129.679	-256.33	477.445	63.735	-281.968	508.789	69.107	-273.204	558.913	70.787	-242.882	470.654	120.985	-242.24	483.292	66.88	-264.25	508.957	70.205	-255.1	557.507	69.093	-227.242	472.591	107.66	-221.997	488.486	73.834	-236.502	515.973	75.381	-229.319	551.079	71.534	-212.022	421.086	86.883	-155.286	442.072	76.513	-141.137	479.17	93.343	-186.462	500.455	95.613	-189.61	520.995	87.444	-183.692	537.255	82.939	-178.141	462.283	63.417	-118.529	485.577	93.562	-146.935	529.407	85.927	-154.075	489.271	87.679	-98.073	543.492	83.603	-115.299	645.38	48.287	116.351
1067	7.10667	411.158	92.854	-158.465	473.599	129.509	-256.438	477.483	63.757	-281.994	508.767	69.102	-273.217	558.937	70.802	-242.878	470.52	120.835	-242.332	483.316	66.903	-264.268	508.944	70.211	-255.111	557.523	69.115	-227.24	472.479	107.589	-222.065	488.478	73.847	-236.505	515.963	75.386	-229.33	551.076	71.551	-212.02	421.058	86.845	-155.304	442.055	76.49	-141.149	479.119	93.336	-186.477	500.426	95.601	-189.609	520.979	87.448	-183.696	537.234	82.941	-178.145	462.271	63.398	-118.533	485.552	93.545	-146.938	529.397	85.927	-154.079	489.251	87.667	-98.077	543.488	83.601	-115.302	645.371	48.285	116.357
1068	7.11333	411.143	92.808	-158.504	473.392	129.307	-256.591	477.516	63.781	-282.028	508.742	69.105	-273.232	558.956	70.819	-242.88	470.322	120.661	-242.446	483.335	66.916	-264.294	508.935	70.208	-255.116	557.532	69.123	-227.237	472.36	107.494	-222.151	488.481	73.857	-236.516	515.948	75.399	-229.332	551.08	71.576	-212.023	421.05	86.804	-155.337	442.027	76.468	-141.158	479.059	93.324	-186.507	500.398	95.593	-189.608	520.959	87.45	-183.698	537.214	82.946	-178.138	462.263	63.391	-118.539	485.538	93.528	-146.95	529.374	85.912	-154.069	489.236	87.648	-98.102	543.507	83.696	-115.36	645.357	48.276	116.354
1069	7.12	411.137	92.746	-158.55	473.156	129.059	-256.74	477.564	63.784	-282.064	508.745	69.113	-273.218	558.998	70.84	-242.867	470.134	120.475	-242.579	483.36	66.916	-264.318	508.933	70.218	-255.132	557.547	69.132	-227.265	472.185	107.351	-222.214	488.48	73.847	-236.529	515.943	75.408	-229.335	551.093	71.584	-212.016	421.029	86.746	-155.37	442.013	76.427	-141.168	478.997	93.3	-186.545	500.351	95.571	-189.613	520.937	87.442	-183.694	537.194	82.944	-178.142	462.264	63.403	-118.543	485.508	93.503	-146.956	529.348	85.933	-154.087	489.247	87.675	-98.078	543.471	83.627	-115.306	645.343	48.271	116.35
1070	7.12667	411.132	92.682	-158.592	472.921	128.843	-256.892	477.617	63.787	-282.102	508.746	69.101	-273.236	559.049	70.834	-242.859	469.93	120.275	-242.686	483.393	66.908	-264.347	508.933	70.217	-255.147	557.591	69.144	-227.254	472.029	107.209	-222.277	488.484	73.833	-236.546	515.932	75.402	-229.346	551.112	71.59	-212.004	421.014	86.684	-155.409	442.012	76.382	-141.188	478.914	93.293	-186.567	500.31	95.524	-189.605	520.905	87.405	-183.684	537.166	82.935	-178.144	462.252	63.383	-118.542	485.484	93.474	-146.967	529.321	85.918	-154.081	489.217	87.66	-98.112	543.484	83.719	-115.366	645.328	48.263	116.357
1071	7.13333	411.108	92.628	-158.633	472.659	128.62	-256.986	477.687	63.808	-282.153	508.76	69.085	-273.256	559.099	70.817	-242.844	469.715	120.111	-242.78	483.444	66.915	-264.389	508.944	70.207	-255.161	557.623	69.12	-227.245	471.875	107.084	-222.339	488.499	73.826	-236.57	515.939	75.399	-229.36	551.131	71.565	-212.001	421.008	86.643	-155.446	441.988	76.348	-141.195	478.855	93.252	-186.595	500.267	95.48	-189.602	520.901	87.38	-183.643	537.143	82.916	-178.145	462.246	63.377	-118.542	485.447	93.449	-146.972	529.297	85.902	-154.097	489.218	87.664	-98.121	543.474	83.724	-115.368	645.329	48.266	116.357
1072	7.14	411.086	92.574	-158.66	472.414	128.408	-257.112	477.775	63.868	-282.213	508.768	69.069	-273.27	559.143	70.774	-242.832	469.486	119.917	-242.863	483.497	66.962	-264.445	508.952	70.202	-255.18	557.664	69.085	-227.23	471.721	106.966	-222.413	488.523	73.847	-236.588	515.936	75.398	-229.365	551.137	71.522	-211.976	420.978	86.595	-155.461	441.976	76.304	-141.207	478.803	93.223	-186.618	500.224	95.439	-189.598	520.879	87.351	-183.63	537.122	82.885	-178.148	462.23	63.362	-118.536	485.412	93.41	-146.981	529.274	85.88	-154.102	489.206	87.657	-98.121	543.468	83.726	-115.378	645.327	48.263	116.345
1073	7.14667	411.066	92.526	-158.694	472.125	128.181	-257.236	477.875	63.951	-282.27	508.771	69.064	-273.288	559.181	70.724	-242.836	469.232	119.735	-242.968	483.557	67.027	-264.493	508.955	70.198	-255.202	557.693	69.028	-227.221	471.566	106.857	-222.474	488.547	73.88	-236.61	515.934	75.391	-229.366	551.147	71.475	-211.964	420.964	86.556	-155.485	441.957	76.276	-141.202	478.741	93.196	-186.628	500.174	95.382	-189.571	520.852	87.317	-183.618	537.083	82.846	-178.136	462.224	63.347	-118.532	485.377	93.365	-146.977	529.255	85.859	-154.106	489.194	87.655	-98.119	543.453	83.71	-115.39	645.312	48.254	116.341
1074	7.15333	411.018	92.456	-158.706	471.802	127.945	-257.381	477.99	64.077	-282.344	508.754	69.066	-273.307	559.224	70.671	-242.827	468.983	119.522	-243.059	483.656	67.138	-264.559	508.943	70.211	-255.216	557.719	68.989	-227.208	471.357	106.727	-222.517	488.573	73.934	-236.63	515.921	75.409	-229.376	551.155	71.437	-211.957	420.965	86.53	-155.495	441.949	76.225	-141.21	478.672	93.166	-186.641	500.117	95.315	-189.535	520.827	87.276	-183.609	537.058	82.807	-178.133	462.219	63.343	-118.525	485.349	93.318	-146.974	529.234	85.831	-154.105	489.182	87.645	-98.122	543.449	83.694	-115.398	645.303	48.256	116.341
1075	7.16	410.994	92.394	-158.725	471.449	127.691	-257.51	478.102	64.244	-282.419	508.746	69.089	-273.332	559.284	70.616	-242.808	468.687	119.297	-243.164	483.733	67.255	-264.624	508.937	70.23	-255.233	557.752	68.943	-227.211	471.127	106.577	-222.575	488.601	74.007	-236.665	515.908	75.426	-229.393	551.172	71.409	-211.945	420.951	86.477	-155.515	441.935	76.187	-141.205	478.591	93.131	-186.654	500.073	95.285	-189.512	520.799	87.246	-183.59	537.032	82.788	-178.13	462.201	63.319	-118.514	485.325	93.283	-146.975	529.215	85.81	-154.114	489.177	87.628	-98.115	543.44	83.681	-115.399	645.297	48.255	116.35
1076	7.16667	410.974	92.321	-158.744	471.056	127.428	-257.677	478.196	64.389	-282.491	508.732	69.114	-273.354	559.333	70.58	-242.806	468.374	119.076	-243.288	483.794	67.389	-264.676	508.926	70.27	-255.262	557.784	68.898	-227.192	470.907	106.432	-222.655	488.616	74.093	-236.686	515.897	75.465	-229.402	551.189	71.381	-211.929	420.945	86.42	-155.528	441.906	76.14	-141.194	478.501	93.096	-186.679	500.026	95.246	-189.489	520.771	87.221	-183.573	537.007	82.753	-178.114	462.201	63.306	-118.507	485.289	93.244	-146.967	529.192	85.79	-154.112	489.172	87.627	-98.118	543.429	83.671	-115.402	645.298	48.258	116.341
1077	7.17333	410.942	92.245	-158.755	470.636	127.074	-257.867	478.257	64.57	-282.557	508.724	69.152	-273.388	559.392	70.558	-242.785	468.024	118.805	-243.435	483.81	67.532	-264.737	508.924	70.327	-255.297	557.834	68.892	-227.195	470.69	106.259	-222.751	488.61	74.182	-236.708	515.892	75.517	-229.413	551.221	71.373	-211.912	420.918	86.356	-155.538	441.883	76.094	-141.189	478.396	93.058	-186.705	499.972	95.213	-189.462	520.669	87.232	-183.46	536.979	82.738	-178.098	462.21	63.284	-118.503	485.261	93.199	-146.97	529.168	85.773	-154.111	489.164	87.611	-98.121	543.421	83.66	-115.406	645.291	48.254	116.347
1078	7.18	410.937	92.19	-158.783	470.232	126.677	-258.082	478.266	64.765	-282.622	508.734	69.211	-273.419	559.451	70.548	-242.77	467.664	118.473	-243.611	483.817	67.679	-264.785	508.931	70.426	-255.338	557.885	68.898	-227.184	470.425	106.082	-222.86	488.579	74.276	-236.73	515.885	75.59	-229.423	551.248	71.385	-211.904	420.903	86.28	-155.549	441.872	76.033	-141.199	478.257	93.033	-186.741	499.91	95.163	-189.436	520.592	87.21	-183.393	536.941	82.715	-178.075	462.195	63.249	-118.492	485.234	93.16	-146.977	529.145	85.763	-154.105	489.158	87.597	-98.122	543.416	83.65	-115.401	645.271	48.231	116.345
1079	7.18667	410.93	92.137	-158.818	469.789	126.258	-258.342	478.301	64.972	-282.688	508.75	69.297	-273.453	559.538	70.563	-242.762	467.324	118.104	-243.802	483.828	67.842	-264.84	508.954	70.522	-255.367	557.942	68.919	-227.113	470.132	105.827	-222.979	488.551	74.365	-236.756	515.889	75.682	-229.441	551.293	71.405	-211.897	420.892	86.218	-155.582	441.844	75.981	-141.19	478.145	93.005	-186.776	499.842	95.097	-189.386	520.55	87.198	-183.355	536.922	82.701	-178.054	462.187	63.209	-118.476	485.201	93.112	-146.97	529.126	85.746	-154.106	489.156	87.585	-98.116	543.413	83.645	-115.402	645.27	48.225	116.346
1080	7.19333	410.938	92.092	-158.861	469.37	125.794	-258.584	478.35	65.174	-282.776	508.78	69.386	-273.486	559.616	70.543	-242.727	466.982	117.751	-244.004	483.85	67.994	-264.893	508.985	70.621	-255.409	558	68.927	-227.093	469.891	105.606	-223.114	488.538	74.46	-236.783	515.905	75.768	-229.45	551.325	71.402	-211.853	420.886	86.176	-155.606	441.836	75.937	-141.19	478.051	92.97	-186.815	499.767	95.036	-189.343	520.525	87.166	-183.338	536.895	82.674	-178.042	462.186	63.196	-118.466	485.17	93.077	-146.966	529.104	85.728	-154.102	489.154	87.573	-98.115	543.412	83.633	-115.405	645.264	48.211	116.347
1081	7.2	410.943	92.036	-158.895	468.85	125.302	-258.834	478.388	65.348	-282.872	508.843	69.489	-273.53	559.708	70.53	-242.709	466.622	117.344	-244.205	483.885	68.159	-264.962	509.029	70.725	-255.434	558.053	68.925	-227.078	469.658	105.355	-223.246	488.528	74.538	-236.804	515.933	75.843	-229.456	551.361	71.4	-211.839	420.876	86.125	-155.644	441.816	75.889	-141.194	477.957	92.902	-186.851	499.698	94.976	-189.301	520.5	87.123	-183.316	536.861	82.648	-178.012	462.206	63.182	-118.462	485.146	93.025	-146.967	529.085	85.704	-154.098	489.149	87.57	-98.118	543.416	83.626	-115.401	645.261	48.203	116.344
1082	7.20667	410.962	91.973	-158.956	468.48	124.826	-259.066	478.444	65.553	-282.963	508.911	69.565	-273.577	559.802	70.492	-242.684	466.328	116.963	-244.389	483.925	68.302	-265.028	509.082	70.808	-255.471	558.131	68.909	-227.062	469.387	105.054	-223.371	488.51	74.684	-236.918	515.97	75.9	-229.466	551.401	71.393	-211.819	420.881	86.067	-155.676	441.813	75.845	-141.195	477.873	92.85	-186.882	499.631	94.886	-189.25	520.578	87.049	-183.419	536.84	82.615	-177.985	462.204	63.162	-118.46	485.135	92.96	-146.977	529.055	85.677	-154.108	489.143	87.562	-98.12	543.416	83.631	-115.416	645.245	48.195	116.355
1083	7.21333	410.987	91.908	-159.018	468.129	124.45	-259.262	478.508	65.747	-283.046	509.015	69.625	-273.612	559.887	70.443	-242.671	466.036	116.624	-244.508	483.95	68.456	-265.105	509.161	70.86	-255.514	558.214	68.865	-227.032	469.183	104.822	-223.451	488.49	74.764	-236.956	516.015	75.936	-229.472	551.439	71.358	-211.804	420.908	86.012	-155.724	441.797	75.804	-141.201	477.839	92.8	-186.887	499.593	94.804	-189.205	520.556	86.993	-183.399	536.819	82.566	-177.97	462.207	63.15	-118.45	485.112	92.893	-146.982	529.03	85.639	-154.115	489.148	87.554	-98.123	543.416	83.616	-115.409	645.25	48.182	116.356
1084	7.22	411.012	91.842	-159.091	467.827	124.123	-259.378	478.6	65.996	-283.142	509.134	69.675	-273.665	559.95	70.367	-242.671	465.789	116.378	-244.614	484.003	68.662	-265.193	509.261	70.916	-255.555	558.28	68.788	-227.03	469.01	104.666	-223.5	488.492	74.86	-236.999	516.07	75.944	-229.463	551.483	71.294	-211.79	420.938	85.934	-155.78	441.799	75.765	-141.212	477.773	92.723	-186.887	499.557	94.718	-189.165	520.534	86.925	-183.375	536.799	82.511	-177.944	462.21	63.128	-118.442	485.086	92.828	-146.973	529.01	85.582	-154.119	489.155	87.542	-98.118	543.426	83.594	-115.414	645.249	48.178	116.356
1085	7.22667	411.019	91.793	-159.129	467.59	123.898	-259.464	478.675	66.252	-283.252	509.286	69.732	-273.737	560.014	70.239	-242.691	465.583	116.188	-244.678	484.057	68.887	-265.27	509.392	70.968	-255.604	558.329	68.668	-227.02	468.851	104.536	-223.524	488.501	74.999	-237.042	516.153	75.964	-229.471	551.512	71.212	-211.79	420.941	85.872	-155.811	441.788	75.712	-141.213	477.716	92.668	-186.878	499.514	94.652	-189.109	520.524	86.854	-183.34	536.782	82.433	-177.931	462.23	63.099	-118.438	485.069	92.758	-146.967	528.999	85.503	-154.134	489.166	87.518	-98.114	543.427	83.548	-115.437	645.243	48.167	116.367
1086	7.23333	411.033	91.724	-159.16	467.366	123.736	-259.541	478.776	66.588	-283.367	509.465	69.756	-273.801	560.063	70.074	-242.707	465.43	116.045	-244.727	484.141	69.159	-265.37	509.528	71	-255.642	558.349	68.53	-227.025	468.699	104.437	-223.524	488.532	75.184	-237.095	516.238	75.966	-229.473	551.521	71.101	-211.783	420.928	85.787	-155.815	441.778	75.669	-141.21	477.664	92.613	-186.854	499.495	94.59	-189.047	520.519	86.798	-183.3	536.776	82.354	-177.914	462.232	63.054	-118.427	485.052	92.696	-146.945	528.995	85.439	-154.148	489.165	87.463	-98.09	543.44	83.509	-115.452	645.246	48.169	116.37
1087	7.24	411.043	91.65	-159.167	467.147	123.602	-259.567	478.906	66.996	-283.493	509.678	69.771	-273.849	560.082	69.872	-242.694	465.28	115.942	-244.743	484.247	69.529	-265.494	509.686	71.048	-255.691	558.37	68.365	-227.042	468.574	104.384	-223.504	488.58	75.456	-237.132	516.347	75.981	-229.48	551.543	70.986	-211.805	420.923	85.719	-155.822	441.767	75.614	-141.192	477.613	92.575	-186.824	499.462	94.533	-188.976	520.511	86.722	-183.246	536.782	82.279	-177.91	462.262	63.009	-118.427	485.032	92.639	-146.919	528.985	85.375	-154.143	489.174	87.429	-98.09	543.448	83.461	-115.465	645.246	48.16	116.381
1088	7.24667	411.052	91.576	-159.166	466.965	123.533	-259.587	479.055	67.446	-283.624	509.907	69.779	-273.897	560.113	69.672	-242.717	465.123	115.88	-244.735	484.341	69.919	-265.614	509.877	71.098	-255.751	558.373	68.196	-227.063	468.461	104.359	-223.472	488.632	75.726	-237.177	516.484	75.993	-229.486	551.546	70.854	-211.824	420.912	85.658	-155.817	441.753	75.541	-141.174	477.57	92.545	-186.787	499.445	94.48	-188.883	520.478	86.644	-183.216	536.786	82.203	-177.891	462.273	62.964	-118.417	485.015	92.568	-146.88	528.988	85.294	-154.136	489.18	87.37	-98.078	543.469	83.407	-115.476	645.248	48.154	116.385
1089	7.25333	411.057	91.499	-159.158	466.769	123.491	-259.588	479.232	67.961	-283.785	510.147	69.824	-273.943	560.128	69.465	-242.738	464.953	115.851	-244.718	484.481	70.399	-265.748	510.079	71.145	-255.786	558.368	68.026	-227.09	468.406	104.419	-223.412	488.697	76.074	-237.214	516.619	76.01	-229.481	551.548	70.736	-211.848	420.902	85.603	-155.797	441.754	75.493	-141.155	477.525	92.534	-186.75	499.431	94.459	-188.801	520.487	86.602	-183.15	536.785	82.129	-177.866	462.299	62.922	-118.407	485.005	92.493	-146.831	529	85.236	-154.138	489.186	87.305	-98.077	543.48	83.333	-115.457	645.248	48.145	116.397
1090	7.26	411.037	91.433	-159.138	466.565	123.451	-259.601	479.376	68.447	-283.93	510.407	69.874	-273.991	560.097	69.291	-242.8	464.756	115.845	-244.707	484.618	70.825	-265.864	510.305	71.24	-255.849	558.362	67.857	-227.089	468.28	104.42	-223.376	488.794	76.419	-237.215	516.816	76.12	-229.498	551.558	70.611	-211.873	420.932	85.531	-155.793	441.755	75.446	-141.141	477.48	92.532	-186.706	499.416	94.43	-188.698	520.504	86.568	-183.081	536.802	82.073	-177.853	462.318	62.88	-118.393	484.992	92.431	-146.778	529.016	85.168	-154.13	489.193	87.24	-98.064	543.491	83.278	-115.459	645.256	48.13	116.412
1091	7.26667	411.057	91.355	-159.131	466.338	123.395	-259.619	479.548	68.988	-284.076	510.679	69.928	-274.025	560.107	69.09	-242.809	464.576	115.83	-244.699	484.774	71.318	-265.927	510.531	71.327	-255.889	558.392	67.708	-227.108	468.139	104.434	-223.343	488.933	76.78	-237.087	516.999	76.204	-229.501	551.587	70.492	-211.87	420.93	85.474	-155.786	441.755	75.385	-141.119	477.438	92.519	-186.612	499.409	94.409	-188.577	520.519	86.545	-182.995	536.814	82.019	-177.817	462.383	62.817	-118.395	484.991	92.377	-146.736	529.024	85.121	-154.123	489.202	87.153	-98.061	543.512	83.218	-115.463	645.25	48.115	116.425
1092	7.27333	411.069	91.297	-159.132	466.074	123.292	-259.658	479.69	69.462	-284.177	510.904	69.973	-274.167	560.201	68.838	-242.791	464.377	115.767	-244.701	484.937	71.766	-266.029	510.791	71.425	-255.923	558.454	67.509	-227.067	467.976	104.414	-223.307	489.04	77.12	-237.125	517.18	76.271	-229.499	551.622	70.352	-211.866	420.935	85.416	-155.777	441.763	75.337	-141.104	477.401	92.522	-186.578	499.396	94.379	-188.49	520.555	86.541	-182.931	536.832	81.96	-177.774	462.405	62.787	-118.386	484.987	92.33	-146.699	529.047	85.064	-154.102	489.216	87.102	-98.056	543.527	83.19	-115.464	645.247	48.094	116.447
1093	7.28	411.084	91.225	-159.145	465.871	123.177	-259.725	479.85	69.986	-284.308	511.267	70.082	-274.205	560.308	68.6	-242.763	464.212	115.671	-244.724	485.084	72.225	-266.13	511.072	71.494	-255.956	558.538	67.271	-227.033	467.836	104.355	-223.295	489.134	77.458	-237.131	517.373	76.332	-229.502	551.683	70.17	-211.857	420.963	85.355	-155.782	441.759	75.294	-141.088	477.373	92.498	-186.538	499.392	94.347	-188.387	520.598	86.502	-182.858	536.873	81.875	-177.729	462.422	62.759	-118.377	484.983	92.28	-146.66	529.067	85.005	-154.09	489.245	87.065	-98.03	543.55	83.16	-115.46	645.252	48.07	116.466
1094	7.28667	411.094	91.175	-159.159	465.673	122.949	-259.805	480.007	70.446	-284.411	511.725	70.189	-274.184	560.437	68.274	-242.729	464.053	115.491	-244.788	485.277	72.651	-266.163	511.386	71.563	-255.976	558.637	67	-226.987	467.741	104.273	-223.327	489.301	77.829	-237.191	517.593	76.323	-229.469	551.721	69.91	-211.765	420.958	85.283	-155.784	441.769	75.24	-141.077	477.332	92.465	-186.516	499.38	94.293	-188.295	520.647	86.458	-182.801	536.917	81.785	-177.695	462.437	62.757	-118.355	484.978	92.247	-146.644	529.096	84.966	-154.081	489.267	87.056	-98.02	543.561	83.153	-115.454	645.245	48.038	116.489
