Frame	Time	FT1X	FT1Y	FT1Z	FT2X	FT2Y	FT2Z	FT3X	FT3Y	FT3Z	FT4X	FT4Y	FT4Z	FT5X	FT5Y	FT5Z	DP2X	DP2Y	DP2Z	DP3X	DP3Y	DP3Z	DP4X	DP4Y	DP4Z	DP5X	DP5Y	DP5Z	PP2X	PP2Y	PP2Z	PP3X	PP3Y	PP3Z	PP4X	PP4Y	PP4Z	PP5X	PP5Y	PP5Z	IPX	IPY	IPZ	MP1X	MP1Y	MP1Z	MP2X	MP2Y	MP2Z	MP3X	MP3Y	MP3Z	MP4X	MP4Y	MP4Z	MP5X	MP5Y	MP5Z	CMC1X	CMC1Y	CMC1Z	CMC2X	CMC2Y	CMC2Z	CMC5X	CMC5Y	CMC5Z	RSX	RSY	RSZ	USX	USY	USZ	EMX	EMY	EMZ
1087	7.24	425.816	69.62	-198.747	472.803	63.536	-284.72	509.102	53.967	-291.978	552.41	49.32	-276.566	574.384	37.844	-243.976	472.764	69.583	-269.137	511.347	61.13	-274.993	547.048	56	-260.677	571.942	43.202	-229.466	477.883	78.584	-247.008	511.652	74.007	-248.878	545.847	67.358	-236.481	566.257	53.773	-217.728	435.246	68.594	-190.153	453.973	69.486	-165.415	489.477	102.932	-206.474	516.872	105.753	-205.298	539.89	96.391	-196.912	553.671	83.053	-189.5	475.501	66.421	-137.064	498.213	100.257	-163.281	545.599	92.635	-167.597	497.881	93.298	-114.495	554.048	94.475	-127.472	640.443	87.053	115.318
1088	7.24667	425.849	69.446	-198.714	472.737	63.425	-284.747	509.19	54.77	-292.518	552.642	49.401	-276.617	574.405	37.465	-243.87	472.797	69.463	-269.079	511.558	61.743	-275.29	547.213	56.015	-260.712	571.986	42.925	-229.379	477.903	78.405	-246.93	511.748	74.316	-249.083	545.99	67.31	-236.494	566.316	53.536	-217.66	435.294	68.386	-190.114	454.03	69.341	-165.393	489.49	102.7	-206.47	516.874	105.502	-205.226	539.94	96.204	-196.893	553.73	82.909	-189.481	475.543	66.309	-137.01	498.254	100.09	-163.294	545.648	92.491	-167.59	497.913	93.226	-114.483	554.095	94.421	-127.464	640.453	87.028	115.311
1089	7.25333	425.886	69.241	-198.665	472.678	63.348	-284.776	509.385	55.656	-292.978	552.897	49.404	-276.564	574.443	37.194	-243.78	472.746	69.335	-269.075	511.769	62.44	-275.678	547.48	56.099	-260.796	572.054	42.673	-229.29	477.866	78.247	-246.947	511.89	74.712	-249.311	546.157	67.253	-236.499	566.377	53.315	-217.591	435.296	68.205	-190.065	454.061	69.214	-165.354	489.497	102.469	-206.452	516.881	105.329	-205.181	539.967	96.045	-196.867	553.775	82.771	-189.465	475.745	66.139	-137.003	498.29	99.95	-163.294	545.701	92.378	-167.587	497.884	93.194	-114.448	554.138	94.372	-127.451	640.491	87.02	115.349
1090	7.26	425.923	69.022	-198.622	472.613	63.284	-284.808	509.701	56.508	-293.462	553.196	49.577	-276.646	574.508	36.937	-243.671	472.694	69.25	-269.087	512.058	63.219	-276.064	547.716	56.169	-260.841	572.113	42.463	-229.223	477.819	78.12	-246.959	512.062	75.064	-249.52	546.332	67.207	-236.499	566.433	53.118	-217.541	435.309	67.997	-190.004	454.113	69.087	-165.319	489.499	102.304	-206.431	516.862	105.058	-205.09	540.001	95.908	-196.825	553.822	82.652	-189.449	475.681	66.1	-136.914	498.32	99.817	-163.292	545.733	92.279	-167.585	497.968	93.114	-114.469	554.171	94.322	-127.445	640.473	87.023	115.332
1091	7.26667	425.976	68.758	-198.552	472.55	63.253	-284.855	510.074	57.399	-293.891	553.458	49.644	-276.692	574.573	36.709	-243.601	472.64	69.193	-269.17	512.332	63.77	-276.397	547.943	56.22	-260.846	572.167	42.265	-229.154	477.78	78.011	-246.969	512.268	75.397	-249.696	546.481	67.164	-236.5	566.497	52.953	-217.513	435.333	67.81	-189.95	454.11	68.958	-165.275	489.498	102.086	-206.388	516.876	104.883	-205.036	540.03	95.755	-196.795	553.874	82.495	-189.431	475.716	66.016	-136.869	498.333	99.66	-163.271	545.779	92.189	-167.582	498.002	93.054	-114.469	554.216	94.28	-127.448	640.504	86.984	115.353
1092	7.27333	425.991	68.588	-198.502	472.488	63.232	-284.938	510.503	58.361	-294.433	553.741	49.782	-276.754	574.644	36.503	-243.533	472.526	69.136	-269.256	512.668	64.467	-276.793	548.178	56.274	-260.882	572.239	42.07	-229.094	477.701	77.956	-247.066	512.495	75.785	-249.894	546.63	67.123	-236.508	566.554	52.772	-217.459	435.373	67.606	-189.898	454.16	68.801	-165.218	489.509	101.89	-206.37	516.914	104.785	-205.022	540.047	95.597	-196.786	553.92	82.349	-189.407	475.766	65.939	-136.823	498.353	99.514	-163.259	545.82	92.093	-167.58	498.034	93.007	-114.467	554.248	94.236	-127.44	640.555	86.989	115.384
1093	7.28	425.978	68.375	-198.424	472.427	63.216	-284.98	511.042	59.28	-294.906	554.041	49.871	-276.76	574.692	36.294	-243.443	472.475	69.089	-269.289	513.116	65.226	-277.173	548.371	56.21	-260.854	572.285	41.878	-229.04	477.668	77.864	-247.067	512.776	76.148	-250.069	546.799	67.027	-236.482	566.601	52.577	-217.387	435.423	67.412	-189.854	454.185	68.646	-165.152	489.532	101.722	-206.35	516.906	104.584	-204.978	540.085	95.422	-196.756	553.965	82.201	-189.374	475.803	65.882	-136.787	498.377	99.356	-163.249	545.861	91.995	-167.579	498.06	92.962	-114.47	554.283	94.209	-127.433	640.578	86.937	115.389
1094	7.28667	425.987	68.163	-198.357	472.396	63.199	-285.034	511.531	60.196	-295.313	554.376	49.867	-276.722	574.736	36.013	-243.351	472.445	69.045	-269.327	513.496	65.949	-277.475	548.63	56.19	-260.844	572.315	41.631	-228.931	477.651	77.759	-247.067	513.027	76.498	-250.205	546.965	66.917	-236.45	566.63	52.36	-217.317	435.436	67.239	-189.797	454.22	68.523	-165.097	489.553	101.56	-206.343	516.944	104.407	-204.939	540.133	95.279	-196.738	553.994	82.061	-189.364	475.851	65.828	-136.738	498.409	99.232	-163.258	545.906	91.896	-167.581	498.042	92.895	-114.501	554.32	94.229	-127.49	640.584	86.923	115.403
1095	7.29333	426.021	67.956	-198.31	472.398	63.203	-285.092	511.907	61.247	-295.661	554.718	49.82	-276.668	574.765	35.665	-243.237	472.447	69.026	-269.382	513.892	66.748	-277.809	548.922	56.093	-260.778	572.335	41.317	-228.806	477.651	77.686	-247.096	513.291	76.976	-250.422	547.258	66.882	-236.442	566.659	52.1	-217.229	435.425	67.091	-189.754	454.231	68.41	-165.053	489.574	101.367	-206.344	516.952	104.242	-204.889	540.182	95.134	-196.72	554.038	81.899	-189.344	475.873	65.757	-136.696	498.433	99.117	-163.273	545.934	91.754	-167.537	498.062	92.863	-114.506	554.346	94.19	-127.492	640.609	86.911	115.411
1096	7.3	426.001	67.805	-198.267	472.388	63.214	-285.159	512.421	62.376	-296.111	555.097	49.743	-276.608	574.766	35.339	-243.087	472.439	68.999	-269.421	514.31	67.635	-278.15	549.305	56.022	-260.741	572.355	41.015	-228.67	477.648	77.602	-247.12	513.563	77.41	-250.567	547.477	66.722	-236.372	566.695	51.813	-217.121	435.421	66.921	-189.703	454.266	68.31	-165.024	489.613	101.206	-206.356	516.983	104.004	-204.819	540.254	94.981	-196.684	554.084	81.704	-189.318	475.893	65.722	-136.665	498.476	99.011	-163.293	545.993	91.639	-167.531	498.074	92.834	-114.502	554.366	94.161	-127.488	640.63	86.954	115.406
1097	7.30667	426.033	67.678	-198.238	472.349	63.207	-285.213	512.883	63.573	-296.542	555.457	49.611	-276.514	574.799	34.939	-242.926	472.408	68.968	-269.462	514.701	68.544	-278.53	549.591	55.902	-260.701	572.378	40.654	-228.534	477.64	77.519	-247.141	513.846	77.969	-250.779	547.687	66.528	-236.321	566.724	51.527	-217.014	435.417	66.787	-189.663	454.283	68.243	-165.004	489.654	101.063	-206.363	517.041	103.865	-204.785	540.316	94.811	-196.655	554.132	81.54	-189.285	475.902	65.695	-136.636	498.525	98.908	-163.317	546.042	91.531	-167.53	498.138	92.857	-114.478	554.395	94.083	-127.422	640.633	86.922	115.405
1098	7.31333	426.051	67.56	-198.195	472.304	63.208	-285.266	513.309	64.811	-296.955	555.843	49.532	-276.482	574.833	34.57	-242.759	472.371	68.905	-269.5	515.014	69.437	-278.849	549.876	55.753	-260.656	572.415	40.371	-228.408	477.615	77.437	-247.168	514.061	78.451	-250.877	547.895	66.378	-236.254	566.754	51.248	-216.89	435.423	66.604	-189.724	454.321	68.178	-164.988	489.669	100.933	-206.475	517.115	103.778	-204.792	540.375	94.644	-196.656	554.21	81.356	-189.251	475.915	65.665	-136.608	498.576	98.815	-163.353	546.106	91.42	-167.54	498.155	92.838	-114.49	554.432	94.065	-127.429	640.62	86.953	115.377
1099	7.32	426.057	67.462	-198.16	472.246	63.123	-285.287	513.567	65.985	-297.323	556.118	49.46	-276.458	574.848	34.224	-242.606	472.324	68.817	-269.518	515.239	70.375	-279.14	550.119	55.649	-260.61	572.458	40.044	-228.269	477.587	77.307	-247.178	514.266	79.048	-251.068	548.086	66.227	-236.198	566.8	50.987	-216.811	435.444	66.489	-189.704	454.347	68.103	-164.964	489.695	100.792	-206.501	517.139	103.613	-204.765	540.458	94.504	-196.668	554.277	81.172	-189.249	475.937	65.645	-136.59	498.622	98.742	-163.386	546.166	91.333	-167.563	498.192	92.831	-114.502	554.468	94.043	-127.433	640.665	86.932	115.419
1100	7.32667	426.087	67.322	-198.129	472.197	63.02	-285.308	513.667	67.124	-297.642	556.37	49.416	-276.448	574.917	33.915	-242.486	472.276	68.69	-269.522	515.325	71.247	-279.399	550.333	55.583	-260.585	572.492	39.784	-228.158	477.554	77.178	-247.191	514.317	79.504	-251.175	548.261	66.111	-236.184	566.852	50.757	-216.745	435.452	66.395	-189.659	454.357	68.044	-164.946	489.703	100.656	-206.517	517.194	103.44	-204.745	540.531	94.354	-196.675	554.328	81.057	-189.252	475.971	65.638	-136.558	498.66	98.675	-163.414	546.217	91.263	-167.591	498.219	92.829	-114.525	554.511	94.035	-127.447	640.669	86.934	115.407
1101	7.33333	426.057	67.142	-198.02	472.124	62.907	-285.314	513.619	68.184	-297.971	556.571	49.445	-276.496	574.98	33.665	-242.39	472.202	68.559	-269.515	515.295	72.098	-279.653	550.557	55.634	-260.647	572.544	39.565	-228.072	477.507	77.046	-247.198	514.335	79.995	-251.282	548.398	66.039	-236.186	566.912	50.57	-216.672	435.513	66.229	-189.598	454.378	67.98	-164.905	489.695	100.507	-206.502	517.197	103.316	-204.74	540.578	94.246	-196.69	554.374	80.952	-189.271	476.018	65.632	-136.531	498.697	98.614	-163.449	546.263	91.217	-167.619	498.255	92.864	-114.555	554.555	94.032	-127.463	640.642	86.915	115.384
1102	7.34	426.028	66.946	-197.93	471.987	62.793	-285.308	513.461	69.233	-298.234	556.755	49.487	-276.517	575.053	33.464	-242.321	472.089	68.43	-269.493	515.204	72.929	-279.886	550.717	55.646	-260.669	572.613	39.373	-227.988	477.42	76.924	-247.198	514.297	80.513	-251.509	548.493	65.996	-236.194	566.979	50.399	-216.617	435.531	66.084	-189.524	454.402	67.9	-164.846	489.725	100.402	-206.368	517.186	103.196	-204.738	540.62	94.16	-196.727	554.4	80.866	-189.31	476.079	65.61	-136.487	498.722	98.566	-163.492	546.296	91.171	-167.652	498.3	92.881	-114.575	554.597	94.029	-127.481	640.678	86.918	115.394
1103	7.34667	425.996	66.772	-197.789	471.807	62.709	-285.295	513.296	70.269	-298.474	556.945	49.488	-276.513	575.111	33.308	-242.261	471.947	68.345	-269.478	515.042	73.744	-280.067	550.896	55.606	-260.67	572.664	39.221	-227.942	477.301	76.826	-247.182	514.189	80.93	-251.588	548.607	65.905	-236.181	567.015	50.282	-216.582	435.504	65.958	-189.423	454.417	67.812	-164.789	489.67	100.283	-206.368	517.157	103.092	-204.74	540.639	94.075	-196.772	554.415	80.772	-189.333	476.118	65.59	-136.434	498.744	98.52	-163.513	546.329	91.129	-167.691	498.329	92.901	-114.595	554.635	94.044	-127.507	640.687	86.921	115.398
1104	7.35333	425.932	66.625	-197.645	471.626	62.641	-285.273	513.131	71.339	-298.698	557.173	49.441	-276.489	575.151	33.201	-242.238	471.781	68.269	-269.454	514.916	74.563	-280.238	551.06	55.548	-260.666	572.701	39.129	-227.921	477.195	76.754	-247.159	514.117	81.377	-251.659	548.721	65.797	-236.156	567.037	50.181	-216.554	435.438	65.815	-189.315	454.407	67.735	-164.715	489.616	100.18	-206.362	517.124	102.999	-204.74	540.643	93.999	-196.81	554.424	80.704	-189.375	476.166	65.537	-136.372	498.747	98.46	-163.533	546.348	91.092	-167.735	498.359	92.912	-114.604	554.662	94.063	-127.536	640.701	86.929	115.376
1105	7.36	425.902	66.471	-197.546	471.454	62.595	-285.255	513.003	72.374	-298.902	557.35	49.38	-276.462	575.182	33.137	-242.229	471.619	68.216	-269.427	514.832	75.386	-280.402	551.185	55.468	-260.647	572.714	39.05	-227.895	477.074	76.689	-247.133	514.071	81.89	-251.738	548.818	65.702	-236.135	567.054	50.086	-216.537	435.347	65.616	-189.183	454.405	67.671	-164.648	489.563	100.1	-206.352	517.068	102.862	-204.7	540.642	93.961	-196.825	554.421	80.624	-189.393	476.187	65.535	-136.328	498.751	98.422	-163.543	546.364	91.053	-167.761	498.375	92.92	-114.61	554.669	94.08	-127.56	640.71	86.941	115.364
1106	7.36667	425.859	66.391	-197.444	471.258	62.583	-285.228	512.874	73.428	-299.079	557.446	49.338	-276.451	575.235	33.062	-242.181	471.454	68.159	-269.381	514.734	76.213	-280.534	551.262	55.42	-260.632	572.741	38.973	-227.874	476.934	76.625	-247.105	514.063	82.314	-251.788	548.892	65.61	-236.112	567.063	49.995	-216.512	435.303	65.522	-189.089	454.388	67.597	-164.576	489.508	100.041	-206.341	517.038	102.781	-204.686	540.65	93.895	-196.849	554.426	80.556	-189.415	476.203	65.539	-136.275	498.752	98.394	-163.542	546.377	91.018	-167.782	498.373	92.942	-114.619	554.685	94.091	-127.571	640.721	86.953	115.354
1107	7.37333	425.764	66.253	-197.294	471.099	62.548	-285.203	512.773	74.448	-299.234	557.506	49.346	-276.475	575.274	32.979	-242.138	471.292	68.119	-269.34	514.658	77.01	-280.659	551.311	55.395	-260.63	572.757	38.897	-227.83	476.816	76.572	-247.074	514.033	82.818	-251.836	548.92	65.574	-236.119	567.073	49.916	-216.474	435.255	65.466	-189.004	454.372	67.545	-164.504	489.462	99.997	-206.33	517.011	102.735	-204.674	540.66	93.841	-196.864	554.423	80.487	-189.428	476.215	65.558	-136.228	498.756	98.376	-163.555	546.393	90.981	-167.797	498.374	92.974	-114.64	554.696	94.11	-127.59	640.737	86.981	115.333
1108	7.38	425.693	66.161	-197.196	470.915	62.504	-285.158	512.673	75.423	-299.375	557.553	49.348	-276.466	575.282	32.9	-242.106	471.181	68.098	-269.324	514.579	77.781	-280.74	551.364	55.379	-260.626	572.752	38.827	-227.798	476.694	76.505	-247.035	513.985	83.249	-251.86	548.948	65.529	-236.111	567.061	49.838	-216.446	435.198	65.421	-188.916	454.357	67.529	-164.44	489.41	99.97	-206.322	516.98	102.687	-204.666	540.66	93.802	-196.879	554.404	80.43	-189.442	476.212	65.589	-136.184	498.761	98.374	-163.542	546.403	90.958	-167.814	498.377	93.009	-114.638	554.702	94.131	-127.594	640.737	86.986	115.319
1109	7.38667	425.633	66.112	-197.066	470.716	62.485	-285.115	512.62	76.365	-299.494	557.62	49.364	-276.45	575.278	32.847	-242.093	471.016	68.073	-269.27	514.522	78.534	-280.829	551.418	55.357	-260.609	572.73	38.756	-227.777	476.561	76.44	-246.976	513.952	83.656	-251.867	548.975	65.494	-236.103	567.047	49.773	-216.435	435.122	65.398	-188.812	454.317	67.546	-164.389	489.363	99.943	-206.31	516.949	102.638	-204.668	540.657	93.765	-196.896	554.385	80.376	-189.468	476.207	65.636	-136.137	498.756	98.377	-163.56	546.406	90.945	-167.843	498.377	93.048	-114.649	554.708	94.159	-127.61	640.73	87.028	115.28
1110	7.39333	425.559	66.073	-196.921	470.517	62.488	-285.08	512.581	77.314	-299.58	557.723	49.371	-276.419	575.301	32.81	-242.072	470.822	68.061	-269.202	514.475	79.255	-280.887	551.489	55.327	-260.563	572.729	38.707	-227.742	476.412	76.387	-246.925	513.918	84.019	-251.866	549.014	65.427	-236.079	567.022	49.71	-216.395	435.079	65.379	-188.707	454.271	67.555	-164.318	489.313	99.914	-206.297	516.908	102.578	-204.666	540.643	93.728	-196.909	554.367	80.335	-189.488	476.202	65.68	-136.082	498.76	98.385	-163.564	546.399	90.935	-167.86	498.379	93.108	-114.661	554.702	94.192	-127.627	640.761	87.012	115.288
1111	7.4	425.454	66.042	-196.768	470.33	62.558	-285.066	512.555	78.269	-299.648	557.854	49.357	-276.41	575.326	32.754	-242.007	470.633	68.083	-269.152	514.448	79.979	-280.927	551.566	55.296	-260.523	572.74	38.641	-227.686	476.263	76.371	-246.888	513.89	84.423	-251.878	549.053	65.344	-236.037	567.008	49.645	-216.346	435.006	65.36	-188.588	454.227	67.579	-164.234	489.261	99.891	-206.291	516.872	102.526	-204.666	540.627	93.693	-196.93	554.329	80.273	-189.496	476.186	65.729	-136.035	498.75	98.393	-163.576	546.39	90.922	-167.881	498.366	93.166	-114.668	554.689	94.235	-127.642	640.739	87.009	115.255
1112	7.40667	425.36	66.042	-196.64	470.113	62.551	-285.015	512.489	79.239	-299.704	557.948	49.239	-276.312	575.344	32.698	-241.94	470.458	68.082	-269.101	514.402	80.707	-280.945	551.648	55.25	-260.474	572.73	38.577	-227.618	476.144	76.35	-246.848	513.9	84.792	-251.879	549.102	65.268	-235.99	566.989	49.573	-216.291	434.908	65.344	-188.473	454.183	67.597	-164.157	489.205	99.875	-206.287	516.831	102.483	-204.67	540.616	93.667	-196.951	554.295	80.218	-189.496	476.118	65.812	-135.98	498.733	98.409	-163.582	546.379	90.923	-167.901	498.358	93.247	-114.664	554.679	94.28	-127.647	640.747	87.059	115.243
1113	7.41333	425.283	66.043	-196.513	469.896	62.586	-284.974	512.427	80.186	-299.731	558.089	49.236	-276.254	575.362	32.634	-241.87	470.257	68.064	-269.025	514.366	81.453	-280.965	551.748	55.196	-260.43	572.727	38.506	-227.566	476.003	76.329	-246.801	513.844	85.168	-251.874	549.158	65.185	-235.932	566.963	49.498	-216.237	434.801	65.293	-188.349	454.139	67.62	-164.088	489.146	99.857	-206.279	516.781	102.451	-204.674	540.61	93.64	-196.976	554.264	80.169	-189.51	476.053	65.909	-135.939	498.72	98.431	-163.586	546.372	90.912	-167.926	498.338	93.319	-114.649	554.659	94.319	-127.66	640.751	87.053	115.227
1114	7.42	425.233	66.12	-196.371	469.629	62.624	-284.983	512.333	81.162	-299.829	558.205	49.202	-276.187	575.357	32.579	-241.811	470.083	68.058	-268.97	514.328	82.173	-280.984	551.826	55.147	-260.368	572.705	38.436	-227.505	475.874	76.306	-246.763	513.813	85.524	-251.858	549.209	65.104	-235.88	567.509	49.902	-216.331	434.747	65.335	-188.184	454.095	67.651	-164.026	489.07	99.853	-206.37	516.744	102.426	-204.676	540.594	93.627	-196.995	554.228	80.118	-189.524	476.016	65.959	-135.898	498.695	98.461	-163.6	546.356	90.911	-167.943	498.315	93.402	-114.644	554.65	94.392	-127.66	640.727	87.087	115.194
1115	7.42667	425.123	66.034	-196.266	469.424	62.634	-284.927	512.268	82.079	-299.839	558.303	49.149	-276.087	575.316	32.531	-241.762	469.906	68.052	-268.92	514.265	82.865	-280.985	551.899	55.108	-260.317	572.665	38.382	-227.443	475.733	76.286	-246.708	513.806	85.933	-251.842	549.234	65.031	-235.823	566.89	49.373	-216.126	434.676	65.333	-188.091	454.06	67.677	-163.982	489.011	99.863	-206.278	516.702	102.418	-204.694	540.577	93.622	-197.016	554.182	80.079	-189.529	475.99	66.03	-135.865	498.68	98.492	-163.608	546.335	90.916	-167.952	498.284	93.46	-114.636	554.619	94.449	-127.665	640.725	87.108	115.179
1116	7.43333	425.048	66.043	-196.145	469.208	62.653	-284.871	512.148	82.997	-299.841	558.388	49.122	-276.027	575.288	32.503	-241.732	469.728	68.049	-268.857	514.177	83.55	-280.974	551.954	55.078	-260.273	572.62	38.349	-227.408	475.592	76.271	-246.655	513.745	86.295	-251.837	549.258	64.988	-235.781	566.831	49.321	-216.083	434.601	65.271	-188.061	454.031	67.709	-163.937	488.953	99.871	-206.264	516.65	102.411	-204.699	540.56	93.617	-197.036	554.14	80.055	-189.543	475.962	66.086	-135.834	498.66	98.528	-163.606	546.316	90.946	-167.96	498.257	93.532	-114.637	554.592	94.502	-127.678	640.713	87.122	115.163
1117	7.44	424.943	66.079	-196.005	468.988	62.667	-284.808	511.987	83.875	-299.828	558.438	49.126	-275.976	575.247	32.467	-241.68	469.53	68.065	-268.776	514.046	84.232	-280.962	551.991	55.081	-260.233	572.58	38.309	-227.367	475.439	76.254	-246.6	513.641	86.623	-251.811	549.264	64.947	-235.746	566.789	49.281	-216.038	434.533	65.298	-187.976	453.977	67.75	-163.879	488.893	99.884	-206.256	516.594	102.419	-204.708	540.547	93.62	-197.064	554.094	80.025	-189.549	475.937	66.144	-135.807	498.651	98.578	-163.605	546.298	90.944	-167.975	498.231	93.605	-114.636	554.572	94.576	-127.683	640.707	87.14	115.15
1118	7.44667	424.826	66.134	-195.87	468.769	62.695	-284.738	511.774	84.73	-299.803	558.482	49.135	-275.934	575.211	32.43	-241.635	469.319	68.1	-268.704	513.87	84.901	-280.929	552.03	55.085	-260.187	572.54	38.275	-227.323	475.282	76.254	-246.551	513.543	86.98	-251.771	549.263	64.913	-235.714	566.741	49.238	-216	434.467	65.34	-187.869	453.908	67.818	-163.819	488.814	99.913	-206.241	516.551	102.438	-204.709	540.524	93.627	-197.081	554.04	80.002	-189.564	475.902	66.211	-135.763	498.628	98.619	-163.616	546.266	90.961	-167.988	498.21	93.684	-114.64	554.547	94.63	-127.687	640.768	87.154	115.205
1119	7.45333	424.719	66.197	-195.701	468.542	62.825	-284.709	511.555	85.651	-299.767	558.502	49.134	-275.896	575.162	32.392	-241.593	469.126	68.178	-268.649	513.684	85.577	-280.891	552.056	55.089	-260.16	572.477	38.23	-227.279	475.129	76.289	-246.511	513.446	87.361	-251.764	549.26	64.891	-235.675	566.675	49.199	-215.962	434.37	65.388	-187.737	453.888	67.869	-163.749	488.742	99.943	-206.211	516.498	102.441	-204.706	540.499	93.628	-197.102	553.981	79.979	-189.576	475.85	66.28	-135.727	498.601	98.684	-163.604	546.238	90.971	-167.999	498.175	93.761	-114.635	554.524	94.693	-127.707	640.693	87.168	115.131
1120	7.46	424.592	66.279	-195.529	468.282	63.025	-284.674	511.293	86.591	-299.707	558.525	49.176	-275.895	575.102	32.357	-241.569	468.928	68.299	-268.583	513.459	86.309	-280.848	552.066	55.108	-260.132	572.397	38.182	-227.242	474.967	76.362	-246.456	513.307	87.735	-251.733	549.247	64.873	-235.643	566.591	49.141	-215.929	434.282	65.444	-187.619	453.831	67.917	-163.677	488.676	99.985	-206.183	516.454	102.479	-204.697	540.475	93.631	-197.12	553.914	79.935	-189.583	475.807	66.35	-135.681	498.574	98.735	-163.6	546.215	90.979	-168.009	498.146	93.853	-114.636	554.5	94.74	-127.723	640.733	87.206	115.156
1121	7.46667	424.468	66.372	-195.368	468.027	63.265	-284.634	511.008	87.606	-299.652	558.535	49.244	-275.858	575.021	32.303	-241.549	468.678	68.501	-268.522	513.218	87.088	-280.772	552	55.035	-260.087	572.298	38.115	-227.203	474.774	76.488	-246.402	513.106	88.117	-251.668	549.224	64.865	-235.623	566.491	49.067	-215.885	434.189	65.54	-187.483	453.783	68.004	-163.615	488.601	100.052	-206.138	516.457	102.582	-204.719	540.451	93.608	-197.141	553.843	79.885	-189.589	475.762	66.421	-135.635	498.564	98.787	-163.592	546.2	90.974	-168.03	498.116	93.936	-114.638	554.474	94.764	-127.729	640.685	87.248	115.104
1122	7.47333	424.339	66.477	-195.206	467.766	63.518	-284.587	510.718	88.664	-299.567	558.54	49.416	-275.859	574.91	32.237	-241.516	468.469	68.693	-268.466	512.992	87.874	-280.693	551.968	55.092	-260.058	572.177	38.034	-227.161	474.611	76.638	-246.347	512.964	88.546	-251.601	549.198	64.87	-235.601	566.379	48.995	-215.842	434.039	65.684	-187.356	453.737	68.087	-163.558	488.536	100.13	-206.097	516.424	102.64	-204.715	540.439	93.616	-197.153	553.769	79.84	-189.608	475.681	66.526	-135.602	498.552	98.85	-163.576	546.182	90.965	-168.035	498.082	94.013	-114.633	554.456	94.79	-127.744	640.673	87.262	115.087
1123	7.48	424.228	66.71	-195.027	467.535	63.794	-284.562	510.437	89.752	-299.443	558.573	49.576	-275.836	574.783	32.176	-241.49	468.251	68.91	-268.401	512.736	88.724	-280.598	551.97	55.204	-260.037	572.036	37.972	-227.131	474.495	76.812	-246.258	512.845	89.019	-251.555	549.175	64.892	-235.573	566.263	48.928	-215.813	433.889	65.818	-187.236	453.662	68.157	-163.494	488.463	100.222	-206.059	516.385	102.712	-204.693	540.427	93.645	-197.156	553.702	79.803	-189.631	475.614	66.608	-135.571	498.538	98.922	-163.558	546.16	90.967	-168.051	498.055	94.084	-114.627	554.429	94.815	-127.756	640.683	87.256	115.096
1124	7.48667	424.11	66.844	-194.907	467.327	64.076	-284.529	510.189	90.9	-299.316	558.628	49.692	-275.78	574.675	32.158	-241.461	468.081	69.154	-268.373	512.551	89.609	-280.513	551.993	55.3	-259.968	571.898	37.937	-227.099	474.332	76.98	-246.21	512.737	89.558	-251.504	549.167	64.913	-235.528	566.13	48.884	-215.764	433.779	65.917	-187.137	453.59	68.263	-163.442	488.392	100.321	-206.012	516.345	102.816	-204.667	540.425	93.693	-197.171	553.632	79.791	-189.643	475.556	66.685	-135.539	498.502	99.026	-163.522	546.13	90.985	-168.062	498.017	94.144	-114.618	554.404	94.84	-127.766	640.659	87.263	115.088
1125	7.49333	423.962	66.973	-194.772	467.141	64.42	-284.514	509.919	91.927	-299.19	558.663	49.729	-275.657	574.558	32.204	-241.462	467.887	69.447	-268.321	512.396	90.445	-280.419	552.036	55.359	-259.905	571.783	37.958	-227.089	474.15	77.132	-246.191	512.615	90.023	-251.449	549.187	64.949	-235.478	566.023	48.893	-215.748	433.689	66.007	-187.035	453.524	68.366	-163.38	488.323	100.439	-205.966	516.322	102.952	-204.627	540.409	93.778	-197.175	553.566	79.801	-189.654	475.478	66.76	-135.519	498.47	99.115	-163.492	546.096	91.037	-168.06	497.968	94.21	-114.609	554.354	94.87	-127.78	640.642	87.31	115.086
1126	7.5	423.865	67.079	-194.65	466.945	64.759	-284.504	509.783	92.959	-299.078	558.719	49.852	-275.592	574.465	32.292	-241.474	467.696	69.766	-268.262	512.235	91.228	-280.296	552.073	55.451	-259.841	571.682	38.01	-227.082	474.047	77.313	-246.082	512.516	90.553	-251.462	549.178	64.996	-235.439	565.919	48.923	-215.735	433.611	66.094	-186.951	453.457	68.455	-163.343	488.246	100.574	-205.914	516.284	103.065	-204.59	540.39	93.865	-197.173	553.498	79.822	-189.661	475.423	66.823	-135.498	498.429	99.204	-163.471	546.051	91.086	-168.064	497.921	94.273	-114.599	554.318	94.924	-127.786	640.605	87.319	115.047
